date,orig,pred
2017-08-03,1093.86,1328.8147895519435
2017-08-04,1246.28,1041.832854250297
2017-08-05,1469.65,1253.7832343047858
2017-08-06,1310.3172,1496.3899247449635
2017-08-07,1261.3172,1261.1593210673332
2017-08-08,1230.3172,1276.2939110022783
2017-08-09,1250.3172,1258.2669664719701
2017-08-10,1215.3172,1301.7541652946175
2017-08-11,1492.85,1292.4986102512478
2017-08-12,1433.91,1615.237925339341
2017-08-13,1304.86,1420.0757985520363
2017-08-14,1295.41,1305.16329921484
2017-08-15,1262.08,1386.8872723799943
2017-08-16,1194.16,1387.4137414079903
2017-08-17,1163.71,1329.7473254196345
2017-08-18,1200.76,1291.5085317836702
2017-08-19,1173.59,1327.1101862736045
2017-08-20,1199.11,1289.0390375764666
2017-08-21,1185.45,1368.1241719025372
2017-08-22,1164.49,1222.9931203047931
2017-08-23,1189.16,1287.362079733014
2017-08-24,1203.88,1317.6399469229577
2017-08-25,1181.73,1310.086496463865
2017-08-26,1166.26,1112.1949023322015
2017-08-27,1290.3172,1067.0700419884174
2017-08-28,1278.3172,1279.3499010041355
2017-08-29,1247.3172,1213.0537947258354
2017-08-30,1091.22,1386.2397619628905
2017-08-31,1246.3172,1059.9513061869889
2017-09-01,1376.94,1364.8897867664693
2017-09-02,1457.24,1537.24874437809
2017-09-03,1340.56,1492.5421683257816
2017-09-04,1299.3172,1353.871272316575
2017-09-05,1225.3172,1365.0123680484294
2017-09-06,1267.3172,1257.3025577276944
2017-09-07,1239.3172,1394.1334270513057
2017-09-08,1286.3172,1282.4735591277479
2017-09-09,1268.3172,1340.9193497541546
2017-09-10,1246.3172,1398.9244114243984
2017-09-11,1230.3172,1299.2496167340873
2017-09-12,1258.3172,1364.916546036601
2017-09-13,1234.3172,1367.2437599551677
2017-09-14,1245.3172,1182.64249436751
2017-09-15,1267.3172,1231.925486703962
2017-09-16,1271.3172,1304.3968974477052
2017-09-17,1228.3172,1294.242597015649
2017-09-18,1235.3172,1139.7055965938418
2017-09-19,1288.3172,1191.3107255606353
2017-09-20,1279.3172,1391.5189795339106
2017-09-21,1235.3172,1336.887503502667
2017-09-22,1227.3172,1251.9122935438156
2017-09-23,1443.32,1387.7782601952551
2017-09-24,1234.92,1629.1070138955115
2017-09-25,1243.49,1413.5567638528346
2017-09-26,1520.15,1414.6137114411592
2017-09-27,1509.03,1525.4336985594034
2017-09-28,1445.91,1673.5293780255317
2017-09-29,1302.3172,1576.8909324395656
2017-09-30,1297.3172,1368.8650056374072
2017-10-01,1247.3172,1328.9183255553246
2017-10-02,1228.3172,1280.8361300432682
2017-10-03,1235.3172,1275.5812166301905
2017-10-04,1245.3172,1285.0834450757502
2017-10-05,1312.3172,1234.5207000879943
2017-10-06,1298.3172,1218.438669284731
2017-10-07,1260.3172,1233.8103881916404
2017-10-08,1300.3172,1463.3305171358584
2017-10-09,1220.3172,1402.774085446
2017-10-10,1308.3172,1429.1380970424414
2017-10-11,1220.3172,1369.1978549301623
2017-10-12,1280.3172,1333.8314844462275
2017-10-13,1261.3172,1302.813321031183
2017-10-14,1266.3172,1248.5257205066084
2017-10-15,1247.3172,1216.6941595378516
2017-10-16,1286.3172,1209.3233389183133
2017-10-17,1224.3172,1257.256796760857
2017-10-18,1216.3172,1266.712683147937
2017-10-19,1273.3172,1269.884629987031
2017-10-20,1292.3172,1275.00504973948
2017-10-21,1214.3172,1234.3711270992458
2017-10-22,1269.3172,1288.4708461685477
2017-10-23,1270.3172,1265.5911181689798
2017-10-24,1278.3172,1443.978887042999
2017-10-25,1234.3172,1434.6106438028812
2017-10-26,1544.34,1211.309807961434
2017-10-27,1238.3172,1578.4251305937767
2017-10-28,1287.3172,1293.1814655674993
2017-10-29,1234.3172,1316.603439233154
2017-10-30,1235.3172,1294.2437737262248
2017-10-31,1252.3172,1282.7134192304313
2017-11-01,1277.3172,1272.664601458758
2017-11-02,1286.3172,1267.294355881959
2017-11-03,1233.3172,1292.5791786074637
2017-11-04,1225.3172,1244.4826301318406
2017-11-05,1271.3172,1261.6638248312472
2017-11-06,1240.3172,1336.4693790113924
2017-11-07,1227.3172,1295.251575488895
2017-11-08,1276.3172,1291.1948149332404
2017-11-09,1248.3172,1335.4778042328358
2017-11-10,1940.58,1349.0356601053475
2017-11-11,1861.57,1847.4036192584038
2017-11-12,1849.57,1838.051356038451
2017-11-13,2098.8469,1846.6451784467695
2017-11-14,2131.8469,2131.829731925726
2017-11-15,2116.8469,2132.7440215158463
2017-11-16,2175.64,2139.869599671364
2017-11-17,2159.8469,1939.9056802064179
2017-11-18,2159.8469,2044.735309801698
2017-11-19,2215.66,2077.617716896534
2017-11-20,2162.48,2244.6210143315793
2017-11-21,2054.01,2239.301933873892
2017-11-22,2004.92,2148.4424446713924
2017-11-23,1952.06,2082.065392327309
2017-11-24,2018.53,2029.8182805776596
2017-11-25,2022.85,2102.8804436123373
2017-11-26,2004.87,2107.400523061752
2017-11-27,2015.87,2098.867308511734
2017-11-28,1984.12,2110.7008911538123
2017-11-29,2097.16,2070.5129418218135
2017-11-30,2009.43,2185.712035557032
2017-12-01,2040.88,2116.176982573271
2017-12-02,1968.71,2152.539489405155
2017-12-03,1970.59,2078.3259513902663
2017-12-04,1964.18,2085.166562204361
2017-12-05,1983.95,2058.2409255355597
2017-12-06,1952.34,2069.553210865259
2017-12-07,2008.63,2067.4294371306896
2017-12-08,2010.75,2107.0928931462763
2017-12-09,1977.88,2104.6318538224696
2017-12-10,2008.44,2065.726373745203
2017-12-11,2064.19,2097.6450403511526
2017-12-12,2019.08,2150.5895782899856
2017-12-13,2242.6,2108.6634676373005
2017-12-14,2333.57,2318.182335087061
2017-12-15,2350.02,2368.5809943223
2017-12-16,2080.8469,2395.3601377880573
2017-12-17,2310.25,2172.1767841494084
2017-12-18,2295.85,2389.2831976103785
2017-12-19,2309.39,2378.385521167517
2017-12-20,2315.03,2391.914961658716
2017-12-21,2268.88,2332.4970628237725
2017-12-22,2239.19,2353.3995102918147
2017-12-23,2323.7,2323.469106849432
2017-12-24,2271.76,2404.05849858284
2017-12-25,2240.9,2351.6364782488345
2017-12-26,2220.1,2330.9980788230896
2017-12-27,2281.68,2302.36606654644
2017-12-28,2281.39,2364.403526505232
2017-12-29,2289.29,2349.4971312582493
2017-12-30,2259.4,2356.3679588377477
2017-12-31,2243.36,2331.8987708687782
2018-01-01,2260.78,2312.121316820383
2018-01-02,2304.67,2324.107842782736
2018-01-03,2324.5,2363.3937054491043
2018-01-04,2276.78,2383.9450573468207
2018-01-05,2273.18,2343.750832225084
2018-01-06,2286.8,2330.0203340256217
2018-01-07,2087.15,2345.3694048857687
2018-01-08,1986.62,2163.415316802263
2018-01-09,2050.16,2079.4924347531796
2018-01-10,2060.19,2145.313149958849
2018-01-11,2022.01,2150.252661355734
2018-01-12,2019.06,2113.485830959082
2018-01-13,2020.39,2107.048613963127
2018-01-14,2022.49,2107.4501482880114
2018-01-15,2040.22,2106.6248819375037
2018-01-16,1962.07,2122.0834304630757
2018-01-17,1973.92,2048.05572555542
2018-01-18,1996.23,2060.833291570544
2018-01-19,2066.3,2081.3320546746254
2018-01-20,2055.64,2139.5869566965102
2018-01-21,2096.72,2114.850815227032
2018-01-22,2059.08,2155.7119011175632
2018-01-23,2086.68,2127.350445109606
2018-01-24,2020.16,2152.846073355675
2018-01-25,2002.72,2096.9915446901323
2018-01-26,2096.94,2079.1533096706867
2018-01-27,2404.14,2173.9659653162958
2018-01-28,2098.8469,2495.088828728199
2018-01-29,2075.8469,2203.272857426405
2018-01-30,2418.07,2180.734520766735
2018-01-31,2411.07,2472.4419441497325
2018-02-01,2070.8469,2461.812383390665
2018-02-02,2396.4,2187.2967886841298
2018-02-03,2387.47,2477.491979176998
2018-02-04,2157.8469,2463.755553842783
2018-02-05,2366.26,2269.183525618315
2018-02-06,2098.8469,2444.7876766705513
2018-02-07,2383.9,2205.907062059641
2018-02-08,2344.35,2426.3525443160534
2018-02-09,2350.01,2378.376572356224
2018-02-10,2408.75,2376.635505577326
2018-02-11,2336.11,2480.9989834570883
2018-02-12,2241.74,2409.4478911292554
2018-02-13,2371.25,2327.7287410247327
2018-02-14,2324.04,2455.2037443602085
2018-02-15,2340.15,2412.416107238531
2018-02-16,2278.61,2423.1381777870656
2018-02-17,2353.76,2363.628234035969
2018-02-18,2342.23,2434.591261621714
2018-02-19,2276.13,2415.9627419686317
2018-02-20,2376.58,2351.586039494276
2018-02-21,2446.27,2350.8439854669573
2018-02-22,2413.33,2441.5437906861307
2018-02-23,2477.07,2399.775853178501
2018-02-24,2467.01,2475.680135436058
2018-02-25,2467.8,2458.2699325203894
2018-02-26,2460.62,2452.6898256969453
2018-02-27,2497.46,2453.1430771780015
2018-02-28,2445.52,2470.846034063101
2018-03-01,2343.78,2445.5483256304265
2018-03-02,2194.48,2354.021975659132
2018-03-03,2334.97,2233.089250688553
2018-03-04,2417.52,2363.7607229304313
2018-03-05,2442.17,2437.147018883228
2018-03-06,2400.75,2538.876757003069
2018-03-07,2504.93,2364.020354676247
2018-03-08,2546.44,2518.485321525335
2018-03-09,2492.92,2574.726741006374
2018-03-10,2242.8738,2465.9383664882184
2018-03-11,2550.29,2300.032170073986
2018-03-12,2374.28,2498.6009466147425
2018-03-13,2430.88,2401.8347770857813
2018-03-14,2466.56,2451.0218602466584
2018-03-15,2231.8738,2534.7719256412984
2018-03-16,2339.52,2338.3312229132653
2018-03-17,2384.35,2422.877732512951
2018-03-18,2405.49,2390.009097290039
2018-03-19,2354.5,2495.233869202137
2018-03-20,2326.82,2433.0650825321673
2018-03-21,2373.42,2326.805618841648
2018-03-22,2268.16,2299.0562847697734
2018-03-23,2472.16,2303.167159484625
2018-03-24,2518.2,2536.4124635660646
2018-03-25,2515.16,2568.9542928493024
2018-03-26,2461.02,2561.3808092558384
2018-03-27,2409.71,2492.795492452383
2018-03-28,2476.34,2462.3237440359594
2018-03-29,2511.13,2514.9338056254387
2018-03-30,2373.89,2562.0372103750706
2018-03-31,2320.76,2474.265293505192
2018-04-01,2279.21,2431.334475402832
2018-04-02,2315.74,2390.4755976605416
2018-04-03,2338.44,2388.858535838127
2018-04-04,2378.95,2418.5998520600797
2018-04-05,2246.39,2481.810536044836
2018-04-06,2276.75,2308.7190252542496
2018-04-07,2283.52,2216.9087539064885
2018-04-08,2210.49,2339.821141884327
2018-04-09,2229.48,2266.9917641615866
2018-04-10,2266.02,2306.66695822835
2018-04-11,2292.14,2303.2178306758406
2018-04-12,2225.65,2233.3926967442035
2018-04-13,2214.82,2210.7044384407995
2018-04-14,2094.3,2264.9582920682433
2018-04-15,2528.66,2236.0464260566237
2018-04-16,2240.8738,2430.4372699069977
2018-04-17,2219.8738,2179.091426038742
2018-04-18,2279.8738,2216.4161044120788
2018-04-19,2218.8738,2307.4900164306164
2018-04-20,2254.8738,2259.2111795067785
2018-04-21,2294.8738,2342.379455949068
