date orig pred
2018-07-05 84.31753378 83.20186736226081
2018-07-06 77.31753378 84.3915803539753
2018-07-07 85.31753378 80.0358874797821
2018-07-08 80.31753378 83.17239524960517
2018-07-09 78.31753378 81.73381686329842
2018-07-10 80.31753378 80.27185918450355
2018-07-11 82.31753378 81.8259898173809
2018-07-12 80.31753378 82.16521814703941
2018-07-13 82.31753378 82.24971038103104
2018-07-14 78.31753378 82.27203514695168
2018-07-15 84.31753378 81.05855469346047
2018-07-16 77.31753378 83.11015733599663
2018-07-17 77.31753378 80.10684338808059
2018-07-18 84.31753378 80.27758180618287
2018-07-19 80.43 83.9452776825428
2018-07-20 81.53 83.07378156065941
2018-07-21 82.21 82.01427995681763
2018-07-22 85.02 83.69747615933419
2018-07-23 85.2 84.66355044722557
2018-07-24 84.64 84.5818695652485
2018-07-25 84.33 82.08798324108123
2018-07-26 84.12 83.20418918967248
2018-07-27 83.86 82.26656699180603
2018-07-28 83.77 82.85615373015403
2018-07-29 83.93 82.8558776986599
2018-07-30 83.76 83.36938469409942
2018-07-31 83.77 83.3293989443779
2018-08-01 83.82 83.23763931870461
2018-08-02 83.82 82.6307553255558
2018-08-03 83.97 83.96489245176315
2018-08-04 83.83 82.90206481218338
2018-08-05 83.57 82.72462903618812
2018-08-06 83.75 82.17698974013328
2018-08-07 83.81 81.91186149001122
2018-08-08 84.57 81.98094412207604
2018-08-09 84.67 84.1433345925808
2018-08-10 84.73 84.23047069072723
2018-08-11 84.48 84.02213663935662
2018-08-12 84.35 83.38384543776512
2018-08-13 84.31 83.56884835839271
2018-08-14 84.27 84.17746617436408
2018-08-15 84.27 83.82260252952575
2018-08-16 84.17 83.1022041785717
2018-08-17 84.18 83.4916429245472
2018-08-18 84.19 83.76404431700706
2018-08-19 84.3 83.81339069724083
2018-08-20 84.29 83.85297533869743
2018-08-21 80.31753378 83.89137103199958
2018-08-22 83.13 81.8771893465519
2018-08-23 84.24 82.93264895796776
2018-08-24 84.03 83.31068271517753
2018-08-25 83.74 83.03956228137017
2018-08-26 83.72 83.33444155097008
2018-08-27 83.52 83.47934083342552
2018-08-28 83.31 83.30477175951005
2018-08-29 83.02 83.11592596292496
2018-08-30 83.0 83.27803624033928
2018-08-31 82.84 83.19644593119621
2018-09-01 82.57 82.93568530440331
2018-09-02 82.54 82.92414876937866
2018-09-03 82.38 82.78704090714454
2018-09-04 82.43 82.15483246207238
2018-09-05 83.03 82.72383903980256
2018-09-06 82.98 82.32080430507659
2018-09-07 83.03 82.25533524155617
2018-09-08 83.03 82.47488738536835
2018-09-09 83.12 82.49163401484489
2018-09-10 83.08 82.53797567725182
2018-09-11 82.92 82.50629531264305
2018-09-12 82.92 82.3694821715355
2018-09-13 83.53 82.35155809521675
2018-09-14 83.7 82.7637536251545
