date orig pred
2018-07-05 254.72975209999998 238.9784457051754
2018-07-06 241.72975209999998 243.71597625732423
2018-07-07 230.72975209999998 232.44933670639992
2018-07-08 215.72975209999998 224.79424023747444
2018-07-09 248.72975209999998 223.3958560204506
2018-07-10 250.72975209999998 234.39006907582282
2018-07-11 244.72975209999998 238.00161215782165
2018-07-12 217.72975209999998 235.4229491329193
2018-07-13 213.72975209999998 225.23157555580138
2018-07-14 239.72975209999998 216.95772442936897
2018-07-15 245.72975209999998 232.26343126654623
2018-07-16 241.72975209999998 234.87959547519682
2018-07-17 242.72975209999998 233.76200308203698
2018-07-18 231.72975209999998 234.23458463430404
2018-07-19 204.72975209999998 219.88896283864975
2018-07-20 256.7297521 215.8150003528595
2018-07-21 222.72975209999998 235.0123995244503
2018-07-22 229.72975209999998 218.03090799570083
2018-07-23 234.72975209999998 235.87458166599274
2018-07-24 244.72975209999998 238.6448083293438
2018-07-25 256.7297521 243.3471104967594
2018-07-26 254.72975209999998 254.7275684905052
2018-07-27 237.72975209999998 251.07905375123025
2018-07-28 227.72975209999998 243.571849861145
2018-07-29 221.72975209999998 235.11600227117538
2018-07-30 217.72975209999998 221.86611353993416
2018-07-31 248.72975209999998 217.35110905051232
2018-08-01 219.72975209999998 232.46699552178382
2018-08-02 224.72975209999998 212.39070140123368
2018-08-03 200.72975209999998 232.5668677842617
2018-08-04 216.72975209999998 224.48860231757163
2018-08-05 215.72975209999998 230.8845978808403
2018-08-06 242.72975209999998 236.44268027424812
2018-08-07 197.72975209999998 246.30430760264397
2018-08-08 253.72975209999998 230.07809931516647
2018-08-09 250.72975209999998 242.24565973639488
2018-08-10 211.72975209999998 242.44428571105004
2018-08-11 226.72975209999998 222.1299724161625
2018-08-12 211.72975209999998 219.01597002744674
2018-08-13 234.72975209999998 219.67400483965872
2018-08-14 207.72975209999998 234.737985817194
2018-08-15 227.72975209999998 221.39300841093063
2018-08-16 199.72975209999998 218.8074615418911
2018-08-17 239.72975209999998 213.4703761291504
2018-08-18 211.72975209999998 233.72298471570014
2018-08-19 252.72975209999998 221.40945942997934
2018-08-20 211.72975209999998 237.52319986462592
2018-08-21 233.72975209999998 222.70585922837256
2018-08-22 208.72975209999998 234.3612188076973
2018-08-23 206.72975209999998 213.70117827415467
2018-08-24 218.72975209999998 211.05514639258385
2018-08-25 206.72975209999998 215.24457539796828
2018-08-26 218.72975209999998 215.08603279232977
2018-08-27 247.72975209999998 220.88441905856132
2018-08-28 246.72975209999998 236.9874261701107
2018-08-29 245.72975209999998 248.48249987125396
2018-08-30 231.72975209999998 246.04473848581313
2018-08-31 217.72975209999998 236.45238429307938
2018-09-01 208.72975209999998 217.84630554795265
2018-09-02 213.72975209999998 214.18474303841592
2018-09-03 240.72975209999998 217.12965988993645
2018-09-04 211.72975209999998 234.4283496749401
2018-09-05 256.14 217.07454153895378
2018-09-06 255.74 245.23699642539023
2018-09-07 254.25 244.99953057646752
2018-09-08 254.78 243.44333557128905
2018-09-09 252.3 243.91110973715783
2018-09-10 252.57 242.67709886670113
2018-09-11 252.2 242.7946715927124
2018-09-12 248.84 242.8012282013893
2018-09-13 232.34 240.60578764915465
2018-09-14 231.28 222.74339611053466
2018-09-15 231.08 223.20258480787277
2018-09-16 230.32 223.56041975855828
2018-09-17 228.0 223.0242950296402
2018-09-18 246.03 221.83607927441597
2018-09-19 242.22 239.53472218871116
2018-09-20 235.21 236.28878441214562
2018-09-21 222.08 231.71321756362914
2018-09-22 225.11 221.926622351408
2018-09-23 221.91 223.71851613402367
2018-09-24 245.52 221.5949900364876
2018-09-25 240.67 239.58122532248495
2018-09-26 205.43 236.44158552289008
2018-09-27 208.12 211.8495134472847
2018-09-28 198.67 211.91137284874915
2018-09-29 197.68 212.66014707922935
2018-09-30 197.69 212.01924155592917
2018-10-01 209.75 211.0333644104004
2018-10-02 221.89 216.73700113654135
2018-10-03 233.8 222.1309779214859
2018-10-04 217.28 230.9858207333088
2018-10-05 183.12 219.44942611813545
2018-10-06 179.26 200.23708121061324
2018-10-07 174.08 197.02494388222695
2018-10-08 202.84 194.37947127580642
2018-10-09 219.28 207.38573618173598
2018-10-10 209.77 219.79056611061097
2018-10-11 195.27 214.05875143647194
2018-10-12 166.12 205.8850343608856
2018-10-13 196.06 189.134501157701
2018-10-14 192.75 206.78600282907485
2018-10-15 225.01 204.45573531746865
2018-10-16 233.61 223.5631506872177
2018-10-17 232.83 229.8960374045372
2018-10-18 236.45 229.48107904195786
2018-10-19 239.26 232.22684039235114
2018-10-20 241.1 235.0281187260151
2018-10-21 236.85 235.67844268083573
2018-10-22 265.94 232.67124399662018
2018-10-23 236.03 253.24014647960664
2018-10-24 242.37 232.27608635425568
2018-10-25 225.93 236.3086327302456
2018-10-26 233.43 224.80539004206656
2018-10-27 230.16 230.0000744819641
2018-10-28 232.11 228.01557585716247
2018-10-29 230.18 229.50622262477876
2018-10-30 230.62 228.3395211136341
2018-10-31 228.64 228.7130931150913
2018-11-01 224.8 227.63995119690895
2018-11-02 233.1 224.87553742527962
2018-11-03 240.61 230.52397250413895
2018-11-04 227.52 236.0025961780548
2018-11-05 240.37 226.92852345705032
2018-11-06 239.57 235.83162457466125
2018-11-07 229.16 235.3731617450714
2018-11-08 235.79 228.7352796792984
2018-11-09 232.66 233.68586431503294
2018-11-10 234.53 231.49455882906915
2018-11-11 227.13 232.9367093014717
2018-11-12 228.13 227.53997183918952
2018-11-13 237.61 228.33783733844757
2018-11-14 229.98 235.18767278671265
2018-11-15 246.23 229.920651460886
2018-11-16 253.64 241.16912646889688
2018-11-17 231.2 246.52415628433226
2018-11-18 230.67 230.5722189104557
2018-11-19 212.08 230.2432877755165
2018-11-20 235.46 220.90025725483895
2018-11-21 240.67 233.87908792972564
2018-11-22 235.32 236.92647112846373
2018-11-23 233.0 233.0326963865757
2018-11-24 212.41 231.38273949742316
2018-11-25 232.41 219.96739820361137
2018-11-26 239.74 230.96070094943047
2018-11-27 238.24 236.14599670648573
2018-11-28 242.87 235.1581918466091
2018-11-29 249.45 238.60145855545997
2018-11-30 248.62 242.99307147741317
2018-12-01 233.91 242.47321927547455
2018-12-02 247.75 232.15330165982246
2018-12-03 250.09 241.45192930340767
2018-12-04 243.24 243.35054349422455
2018-12-05 239.3 238.6450106203556
2018-12-06 217.37 235.80010882496833
2018-12-07 220.59 220.17994060993195
2018-12-08 217.84 222.04904411196708
2018-12-09 213.54 220.33572848796845
2018-12-10 210.7 217.3579214978218
2018-12-11 212.71 215.64313033938407
2018-12-12 210.09 217.32510870575905
2018-12-13 213.29 215.00997732162475
2018-12-14 216.66 217.7862727153301
