date orig pred
2019-02-06 2487.04 2464.018201192021
2019-02-07 2478.31 2463.9419963061805
2019-02-08 2477.05 2469.565853771567
2019-02-09 2639.17 2470.453017483949
2019-02-10 2470.14 2613.9630682528013
2019-02-11 2571.95 2450.6463736772535
2019-02-12 2560.62 2528.080635232925
2019-02-13 2577.61 2511.621168761849
2019-02-14 2574.79 2526.627378082871
2019-02-15 2569.23 2522.816502694487
2019-02-16 2565.03 2521.4632743179795
2019-02-17 2662.47 2546.3806942468877
2019-02-18 2623.42 2608.335108661055
2019-02-19 2565.77 2586.098428308367
2019-02-20 2617.52 2529.4955532789227
2019-02-21 2611.28 2573.8911313575504
2019-02-22 2562.67 2563.704447187185
2019-02-23 2605.8 2530.2626509082315
2019-02-24 2580.45 2565.646330696344
2019-02-25 2606.44 2534.3256492936607
2019-02-26 2645.51 2581.702211043238
2019-02-27 2664.68 2620.645589867234
2019-02-28 2682.18 2648.2811418318743
2019-03-01 2758.69 2664.5692656403776
2019-03-02 2678.04 2733.3278454929587
2019-03-03 2696.7 2681.923784528374
2019-03-04 2750.28 2698.599874826073
2019-03-05 2745.39 2747.989791747927
2019-03-06 2766.37 2756.998376782536
2019-03-07 2671.52 2782.154351136684
2019-03-08 2562.24 2677.9368332546946
2019-03-09 2567.39 2605.553709214925
2019-03-10 2644.58 2603.573328827619
