date,orig,pred
2018-07-05,5053.45,4851.4033162117
2018-07-06,5236.45,4725.912940877675
2018-07-07,5112.45,5046.490861037373
2018-07-08,5057.45,4959.447717052698
2018-07-09,5223.45,5222.536984166502
2018-07-10,5190.45,4949.087658196687
2018-07-11,5102.45,5017.227973479032
2018-07-12,5198.45,5173.251129561662
2018-07-13,5165.45,5258.194217622279
2018-07-14,5083.45,5126.548080974817
2018-07-15,5154.45,5035.919192072749
2018-07-16,5061.45,5072.127774503827
2018-07-17,5074.45,4978.3847289264195
2018-07-18,5234.45,5018.269281244277
2018-07-19,5220.45,4806.085267412662
2018-07-20,5102.45,4906.901439005136
2018-07-21,5207.45,4750.05277096033
2018-07-22,5000.66,4835.207934206724
2018-07-23,5143.89,4841.354393976926
2018-07-24,5110.05,4982.80947304368
2018-07-25,5052.28,5421.645586133002
2018-07-26,5000.7,5289.4920503020285
2018-07-27,5044.11,5350.299959051608
2018-07-28,4981.89,5292.720615959167
2018-07-29,5023.59,5150.990211212635
2018-07-30,4883.67,4837.97816632092
2018-07-31,4823.52,4684.94499131143
2018-08-01,4854.82,4614.571142959594
2018-08-02,4863.0,4632.037348309159
2018-08-03,4697.06,4776.521242392063
2018-08-04,4571.87,4517.219331145286
2018-08-05,4622.97,4809.534279644488
2018-08-06,4553.49,4981.008229196071
2018-08-07,4657.3,5022.555897444486
2018-08-08,4936.09,4642.297648113966
2018-08-09,4979.07,4753.797572267055
2018-08-10,4975.24,4807.953714910149
2018-08-11,4911.68,4686.120241299271
2018-08-12,4707.19,4658.750682866573
2018-08-13,4684.14,4519.470537146925
2018-08-14,4605.42,4552.327308472991
2018-08-15,4433.1,4383.252924537658
2018-08-16,4417.57,4235.5513941109175
2018-08-17,4268.7,4110.368899857997
2018-08-18,4317.49,4167.968706345558
2018-08-19,4228.39,4228.133645918965
2018-08-20,4209.41,4081.033925339579
2018-08-21,4520.96,4137.1661808431145
2018-08-22,4297.36,4540.455748841166
2018-08-23,4294.28,4239.006452345848
2018-08-24,3928.7,4182.72793007493
2018-08-25,3753.97,3853.222853794694
2018-08-26,3799.78,3759.186111989617
2018-08-27,3828.69,3786.1880269259213
2018-08-28,3442.23,3798.6402353942394
2018-08-29,3592.32,3501.267572760582
2018-08-30,3625.69,3864.087753909826
2018-08-31,3216.33,3682.377921104431
2018-09-01,3122.98,3289.2333137750625
2018-09-02,3130.42,3233.41638058722
2018-09-03,3102.03,3237.4451115012166
2018-09-04,3085.16,3183.902870711684
2018-09-05,3097.33,3207.3350858926774
2018-09-06,3108.47,3134.60562171638
2018-09-07,3107.37,3138.5341285020113
2018-09-08,3075.59,3100.307576265931
2018-09-09,2966.16,3081.1212830334903
2018-09-10,2997.77,2993.8865272581575
2018-09-11,2962.32,3024.4983711242676
2018-09-12,2944.69,3007.103438849747
2018-09-13,2986.54,2984.2897762939333
2018-09-14,2805.47,2684.8819360002876
2018-09-15,2792.74,2544.9033606529238
2018-09-16,2873.54,2557.2765060037373
2018-09-17,2850.89,2646.56248460114
2018-09-18,2709.17,2651.196280902624
2018-09-19,2776.19,2771.9198478668927
2018-09-20,2721.96,2842.0492981702087
2018-09-21,2700.51,2794.1561171263456
2018-09-22,2799.65,2752.427766400576
2018-09-23,2764.28,2837.7161742538215
2018-09-24,2582.03,2803.835070478916
2018-09-25,2516.17,2681.4030425608157
2018-09-26,2308.01,2640.197322295606
2018-09-27,2520.88,2403.5980364322663
2018-09-28,2420.45,2502.6350553423167
2018-09-29,2471.26,2487.790489953756
2018-09-30,2475.87,2540.559539961815
2018-10-01,2485.52,2513.6018073558807
2018-10-02,2474.46,2461.26899972558
2018-10-03,2311.3,2450.696865683794
2018-10-04,2315.96,2362.6558986485006
2018-10-05,2389.24,2378.112505581975
2018-10-06,2533.19,2409.4932382658126
2018-10-07,2705.69,2516.6699213922025
2018-10-08,2708.18,2504.9620689213275
2018-10-09,2576.09,2669.436839726567
2018-10-10,2328.64,2584.210170866549
2018-10-11,2370.03,2372.7208660453557
2018-10-12,2346.54,2430.4265938565136
2018-10-13,2178.67,2129.0187473632395
2018-10-14,2149.68,2227.54883216694
2018-10-15,2275.6,2220.6908043392004
2018-10-16,2274.45,2155.092658957839
2018-10-17,2250.13,2157.7577254988255
2018-10-18,2204.28,2147.585325277597
2018-10-19,2119.48,2122.6797456480563
2018-10-20,2218.57,2086.740907970816
2018-10-21,2217.89,2163.58101477623
2018-10-22,2220.7,2166.1887024223806
2018-10-23,2179.98,2165.1181529305877
2018-10-24,2225.97,2147.161407444626
2018-10-25,2235.93,2169.086016871035
2018-10-26,2249.88,2182.0101623892783
2018-10-27,2130.12,2193.3127582482994
2018-10-28,2123.86,2050.273393829912
2018-10-29,2080.23,2051.2221512399615
2018-10-30,2065.06,2015.742693529278
2018-10-31,1990.39,2001.9683869592845
2018-11-01,2016.28,1943.3326792284845
2018-11-02,2022.03,1964.119709917158
2018-11-03,1966.96,1954.5234821647405
2018-11-04,1948.7,1898.67585388422
2018-11-05,1953.24,1895.4796110898255
2018-11-06,1916.79,1885.0733933255076
2018-11-07,1713.24,1848.4107211805879
2018-11-08,1692.57,1689.2029201652854
2018-11-09,1706.69,1672.630534986034
2018-11-10,1687.8,1709.5507726766168
2018-11-11,1702.66,1698.0415662884711
2018-11-12,1621.39,1701.2366173226387
2018-11-13,1596.14,1620.9442427452655
2018-11-14,1586.72,1592.1341950058936
2018-11-15,1565.48,1596.7436910256743
2018-11-16,1548.03,1545.958311381936
2018-11-17,1588.54,1535.75533233732
2018-11-18,1569.79,1572.4954979643226
2018-11-19,1420.55,1571.2211574736982
2018-11-20,1423.72,1505.2427243106067
2018-11-21,1605.85,1459.9622886270286
2018-11-22,1635.44,1585.0201131332665
2018-11-23,1672.12,1619.5782239191235
2018-11-24,1639.72,1659.5299508195371
2018-11-25,1672.88,1705.3975173525512
2018-11-26,1621.5,1674.6144669562577
2018-11-27,1584.71,1597.9446365267038
2018-11-28,1585.26,1574.4374857880175
2018-11-29,1607.27,1586.932277883962
2018-11-30,1610.59,1584.4159197654576
2018-12-01,1646.06,1592.8314328733832
2018-12-02,1686.04,1640.509457595274
2018-12-03,1601.79,1658.1071925796568
2018-12-04,1601.88,1592.245144976303
2018-12-05,1640.07,1595.3684287909418
2018-12-06,1655.44,1635.6307400334626
2018-12-07,1708.65,1585.4952766560018
2018-12-08,1664.86,1624.906409490481
2018-12-09,1700.1,1563.9748774178327
2018-12-10,1602.2,1611.9098863389343
2018-12-11,1567.61,1501.5401287563145
2018-12-12,1708.87,1500.1469319835305
2018-12-13,1581.58,1634.431829245016
2018-12-14,1546.57,1526.0818436414004
2018-12-15,1607.91,1487.0652415767313
2018-12-16,1553.96,1538.5084728658198
2018-12-17,1579.14,1485.5796107180417
2018-12-18,1613.78,1506.6703949280084
2018-12-19,1645.72,1555.0313563946634
2018-12-20,1642.97,1566.4987639728934
2018-12-21,1628.58,1562.9913554899395
2018-12-22,1643.26,1557.8193195756526
2018-12-23,1678.54,1584.6806649398059
2018-12-24,1683.97,1609.4047772742808
2018-12-25,1667.94,1607.2390582684427
2018-12-26,1709.49,1573.8579996444284
2018-12-27,1705.7,1639.0540567521007
2018-12-28,1648.57,1625.1075553629548
2018-12-29,1641.45,1588.1916196361185
2018-12-30,1688.61,1542.1710717841984
2018-12-31,1650.09,1612.0472585055977
2019-01-01,1704.21,1572.2477862410246
2019-01-02,1710.8,1633.2934075549244
2019-01-03,1643.3,1617.4693315289915
2019-01-04,1637.96,1550.9930332642048
2019-01-05,1700.34,1528.9787511475383
2019-01-06,1900.63,1682.2269952770323
2019-01-07,1917.63,1909.9570561937987
2019-01-08,1747.07,1964.5108979448676
2019-01-09,1677.08,1781.9673852596432
2019-01-10,1679.35,1733.283485838771
2019-01-11,1668.67,1595.9575652856379
2019-01-12,1657.77,1689.385288547352
2019-01-13,1654.6,1835.3016493558882
2019-01-14,1667.46,1691.4079381912948
2019-01-15,1712.63,1696.4125753946603
2019-01-16,1689.94,1742.3347884941845
2019-01-17,1680.36,1708.0659557029605
2019-01-18,1663.22,1767.897812826559
2019-01-19,1627.1,1752.3371739454567
2019-01-20,1689.33,1726.2862255357206
2019-01-21,1616.55,1787.4020153664053
2019-01-22,1691.37,1670.558558095619
2019-01-23,1672.14,1729.079856844619
2019-01-24,1595.26,1716.981223288551
2019-01-25,1613.79,1756.108949727565
2019-01-26,1335.1,1698.722235782072
2019-01-27,1396.68,1341.0395585678518
2019-01-28,1433.72,1350.1975673645734
2019-01-29,1437.32,1382.684776750952
2019-01-30,1469.39,1346.6311812840402
2019-01-31,1559.37,1480.4042320616543
2019-02-01,1606.0,1577.4751663375646
2019-02-02,1674.37,1542.3423945836723
2019-02-03,1714.45,1763.598348869756
2019-02-04,1662.02,1746.696078646183
2019-02-05,1674.74,1637.540346859768
2019-02-06,1648.94,1649.8297201868147
2019-02-07,1664.71,1640.3622316062451
2019-02-08,1675.81,1655.2737390387804
2019-02-09,1616.18,1650.7370275948197
